fips,county,state,state_code,male,female,median_age,population,female_percentage,lat,long
34001,Atlantic County,New Jersey,NJ,130026,138513,41.5,268539,51.5802174,39.47773846,-74.66097651
34003,Bergen County,New Jersey,NJ,450784,479215,41.8,929999,51.52855003,40.95962242,-74.07423081
34005,Burlington County,New Jersey,NJ,219534,226833,41.5,446367,50.81760076,39.87772221,-74.66806254
34007,Camden County,New Jersey,NJ,245068,262299,38.7,507367,51.69808048,39.8035099,-74.95972886
34009,Cape May County,New Jersey,NJ,45829,47876,49.3,93705,51.09225762,39.14899693,-74.8002006
34011,Cumberland County,New Jersey,NJ,78687,74713,37.2,153400,48.70469361,39.37383947,-75.11075139
34013,Essex County,New Jersey,NJ,381576,411979,37.5,793555,51.91562022,40.78722696,-74.24704975
34015,Gloucester County,New Jersey,NJ,141229,149623,40.3,290852,51.44300194,39.71727924,-75.14141018
34017,Hudson County,New Jersey,NJ,332268,336363,35.1,668631,50.30622271,40.73510236,-74.07770569
34019,Hunterdon County,New Jersey,NJ,62447,62604,46.2,125051,50.06277439,40.56730053,-74.91223438
34021,Mercer County,New Jersey,NJ,180369,188393,38.7,368762,51.0879646,40.28343356,-74.70176113
34023,Middlesex County,New Jersey,NJ,407247,419451,38.4,826698,50.73811718,40.43915317,-74.41170264
34025,Monmouth County,New Jersey,NJ,303154,320233,43.2,623387,51.36985532,40.26048276,-74.22097069
34027,Morris County,New Jersey,NJ,242484,251899,42.6,494383,50.95219698,40.8619971,-74.54452423
34029,Ocean County,New Jersey,NJ,285371,306568,42.9,591939,51.79047165,39.88512428,-74.28090728
34031,Passaic County,New Jersey,NJ,245463,258578,37,504041,51.30098544,41.03444981,-74.30083491
34033,Salem County,New Jersey,NJ,30982,32354,42,63336,51.08311229,39.5876128,-75.34904978
34035,Somerset County,New Jersey,NJ,161296,168880,41.6,330176,51.14847839,40.56350043,-74.61634548
34037,Sussex County,New Jersey,NJ,70730,71568,44.5,142298,50.29445249,41.13925063,-74.69089802
34039,Union County,New Jersey,NJ,269450,283616,38.5,553066,51.28067898,40.66001624,-74.308505
34041,Warren County,New Jersey,NJ,51936,54357,44,106293,51.13883323,40.85716228,-74.99732739
35001,Bernalillo County,New Mexico,NM,332271,345421,37.3,677692,50.97020475,35.05134127,-106.6701646
35003,Catron County,New Mexico,NM,1930,1609,59.1,3539,45.46482057,33.91527613,-108.404611
35005,Chaves County,New Mexico,NM,32600,32859,35.6,65459,50.19783376,33.36327779,-104.4669079
35006,Cibola County,New Mexico,NM,13648,13330,36.8,26978,49.41063088,34.91252822,-107.999704
35007,Colfax County,New Mexico,NM,6309,6044,49,12353,48.92738606,36.60613869,-104.6468402
35009,Curry County,New Mexico,NM,26109,24090,31.1,50199,47.98900377,34.57423182,-103.3469955
35011,De Baca County,New Mexico,NM,1052,1008,37,2060,48.93203883,34.34245187,-104.4120233
35013,Do�a Ana County,New Mexico,NM,105774,109564,32.9,215338,50.88001189,32.35264734,-106.8327815
35015,Eddy County,New Mexico,NM,28989,28448,35.3,57437,49.52904922,32.47148539,-104.3043076
35017,Grant County,New Mexico,NM,13869,14192,45.8,28061,50.57553188,32.73887361,-108.3824025
35019,Guadalupe County,New Mexico,NM,2507,1875,42.6,4382,42.78868097,34.86330572,-104.7906564
35021,Harding County,New Mexico,NM,266,193,60.1,459,42.04793028,35.85791979,-103.8202698
35023,Hidalgo County,New Mexico,NM,2149,2222,43.3,4371,50.83504919,31.91403805,-108.7147774
35025,Lea County,New Mexico,NM,36137,33989,31.7,70126,48.46847104,32.79210292,-103.4124726
35027,Lincoln County,New Mexico,NM,9228,10254,51,19482,52.63319988,33.74529939,-105.4592928
35028,Los Alamos County,New Mexico,NM,9353,9003,42.5,18356,49.04663325,35.86936543,-106.3073688
35029,Luna County,New Mexico,NM,12020,12244,37.8,24264,50.46158919,32.18222646,-107.7498081
35031,McKinley County,New Mexico,NM,35158,37691,32,72849,51.73852764,35.5806651,-108.2617944
35033,Mora County,New Mexico,NM,2230,2333,49.2,4563,51.12864344,36.01039817,-104.9448169
35035,Otero County,New Mexico,NM,33886,31859,35.6,65745,48.4584379,32.61319477,-105.7414623
35037,Quay County,New Mexico,NM,3881,4492,43.8,8373,53.64863251,35.10430373,-103.5497569
35039,Rio Arriba County,New Mexico,NM,19250,20057,40.6,39307,51.02653471,36.50957666,-106.6931428
35041,Roosevelt County,New Mexico,NM,9523,9594,29.8,19117,50.18569859,34.02116947,-103.4800491
35043,Sandoval County,New Mexico,NM,68955,71814,39.9,140769,51.01549347,35.68857595,-106.8659412
35045,San Juan County,New Mexico,NM,63123,64332,35,127455,50.47428504,36.50852407,-108.3206218
35047,San Miguel County,New Mexico,NM,14108,13926,43.2,28034,49.67539416,35.48044092,-104.8158346
35049,Santa Fe County,New Mexico,NM,72344,76573,45.8,148917,51.41991848,35.50691318,-105.9762643
35051,Sierra County,New Mexico,NM,5516,5619,56,11135,50.46250561,33.13049587,-107.192407
35053,Socorro County,New Mexico,NM,8799,8201,39.2,17000,48.24117647,34.00716999,-106.9302467
35055,Taos County,New Mexico,NM,16076,16812,48.2,32888,51.11894916,36.57830164,-105.6309615
35057,Torrance County,New Mexico,NM,8358,7237,43.6,15595,46.40589933,34.64046508,-105.8508184
35059,Union County,New Mexico,NM,2302,1873,40.6,4175,44.86227545,36.48160047,-103.4709993
35061,Valencia County,New Mexico,NM,38130,37826,39.1,75956,49.79988414,34.71545948,-106.8090338
36001,Albany County,New York,NY,148910,158516,37.9,307426,51.56232719,42.60017675,-73.97355542
36003,Allegany County,New York,NY,23755,23270,38.8,47025,49.48431685,42.25740172,-78.02758162
36005,Bronx County,New York,NY,676963,760909,33.9,1437872,52.91910546,40.85002316,-73.86598287
36007,Broome County,New York,NY,95608,98794,39.8,194402,50.81943601,42.16024937,-75.81961998
36009,Cattaraugus County,New York,NY,38491,39195,42,77686,50.45310609,42.24860036,-78.67884765
36011,Cayuga County,New York,NY,39982,37886,42.7,77868,48.65413263,42.917498,-76.55450639
36013,Chautauqua County,New York,NY,63960,65696,42.5,129656,50.66946381,42.2281649,-79.36634265
36015,Chemung County,New York,NY,42556,43184,41.3,85740,50.36622347,42.14126252,-76.76003959
36017,Chenango County,New York,NY,24227,24121,44.7,48348,49.89037809,42.49350478,-75.61159164
36019,Clinton County,New York,NY,41499,39295,39.3,80794,48.63603733,44.74618213,-73.67816578
36021,Columbia County,New York,NY,30495,30424,47.8,60919,49.9417259,42.25008106,-73.63179678
36023,Cortland County,New York,NY,23550,24573,36.4,48123,51.06290132,42.59501366,-76.0702786
36025,Delaware County,New York,NY,22943,22559,47.5,45502,49.57804053,42.19806703,-74.9664674
36027,Dutchess County,New York,NY,146174,147720,42,293894,50.26302,41.76514669,-73.74286
36029,Erie County,New York,NY,444998,474868,40.4,919866,51.62360605,42.76395139,-78.73231719
36031,Essex County,New York,NY,19622,18129,47,37751,48.02256894,44.11719121,-73.77260404
36033,Franklin County,New York,NY,27816,22876,40.6,50692,45.12743628,44.5928607,-74.30383467
36035,Fulton County,New York,NY,26847,26896,43.8,53743,50.04558733,43.11383487,-74.42216178
36037,Genesee County,New York,NY,29022,29090,43.3,58112,50.05850771,43.00093172,-78.19375274
36039,Greene County,New York,NY,24903,22714,45.8,47617,47.70145116,42.27651367,-74.12272098
36041,Hamilton County,New York,NY,2347,2228,54,4575,48.69945355,43.661128,-74.49737532
36043,Herkimer County,New York,NY,30918,31587,44,62505,50.53515719,43.4197052,-74.96252554
36045,Jefferson County,New York,NY,59931,54517,32.4,114448,47.63473368,44.04944181,-75.92097941
36047,Kings County,New York,NY,1231912,1368835,35.1,2600747,52.63237831,40.63954067,-73.9385268
36049,Lewis County,New York,NY,13451,13268,42,26719,49.65754706,43.78465719,-75.44884855
36051,Livingston County,New York,NY,32050,31857,40.8,63907,49.84899933,42.72806294,-77.77549402
36053,Madison County,New York,NY,35252,36107,41.7,71359,50.59908351,42.91276591,-75.66964863
36055,Monroe County,New York,NY,359374,384874,38.9,744248,51.71313863,43.14644638,-77.69608947
36057,Montgomery County,New York,NY,24265,25161,41.4,49426,50.90640554,42.90229181,-74.4397157
36059,Nassau County,New York,NY,659405,697159,41.6,1356564,51.39153037,40.73280316,-73.586404
36061,New York County,New York,NY,772144,860336,37.3,1632480,52.70116632,40.77817623,-73.967492
36063,Niagara County,New York,NY,103127,108577,43.2,211704,51.28717455,43.20006123,-78.74524869
36065,Oneida County,New York,NY,115089,115693,41.2,230782,50.13085943,43.24173586,-75.43585109
36067,Onondaga County,New York,NY,223995,240247,39,464242,51.75038019,43.00581356,-76.19463475
36069,Ontario County,New York,NY,53704,55768,43.5,109472,50.94270681,42.85284829,-77.29982004
36071,Orange County,New York,NY,189484,188743,36.9,378227,49.90204295,41.4021367,-74.3055448
36073,Orleans County,New York,NY,20539,20636,43.2,41175,50.11778992,43.25207731,-78.23121307
36075,Oswego County,New York,NY,59648,59456,40,119104,49.91939817,43.42692163,-76.14136172
36077,Otsego County,New York,NY,29127,31117,42,60244,51.65161676,42.63374626,-75.03259883
36079,Putnam County,New York,NY,49296,49774,44.1,99070,50.24124357,41.42666294,-73.74947837
36081,Queens County,New York,NY,1114654,1183859,38.7,2298513,51.50542981,40.70228386,-73.82027034
36083,Rensselaer County,New York,NY,78611,80820,39.9,159431,50.69277619,42.71107853,-73.5097181
36085,Richmond County,New York,NY,229424,244677,40,474101,51.60862348,40.58077351,-74.15238558
36087,Rockland County,New York,NY,158667,165019,36.1,323686,50.98119783,41.15237652,-74.02406184
36089,St. Lawrence County,New York,NY,55780,53778,38.9,109558,49.0863287,44.49639515,-75.06908179
36091,Saratoga County,New York,NY,112468,114909,42.6,227377,50.53677373,43.10737962,-73.86389772
36093,Schenectady County,New York,NY,75453,79430,39.9,154883,51.28387234,42.81812731,-74.05857152
36095,Schoharie County,New York,NY,15620,15744,45.1,31364,50.19767887,42.58821666,-74.44211424
36097,Schuyler County,New York,NY,8979,9013,46.2,17992,50.09448644,42.39380391,-76.87517163
36099,Seneca County,New York,NY,18096,16516,42.2,34612,47.71755461,42.78105353,-76.82378259
36101,Steuben County,New York,NY,48397,48530,42.6,96927,50.06860833,42.26780886,-77.38379324
36103,Suffolk County,New York,NY,732269,755632,41.3,1487901,50.78509928,40.86860996,-72.84481197
36105,Sullivan County,New York,NY,38595,36616,42.9,75211,48.68436798,41.71643581,-74.76811363
36107,Tioga County,New York,NY,24264,24781,44,49045,50.52706698,42.17033555,-76.30634885
36109,Tompkins County,New York,NY,50823,52139,30.9,102962,50.63907073,42.45202686,-76.47363748
36111,Ulster County,New York,NY,88774,90529,43.7,179303,50.48939505,41.88813881,-74.2585444
36113,Warren County,New York,NY,31698,32782,46.4,64480,50.84057072,43.56096669,-73.84601676
36115,Washington County,New York,NY,32002,29826,44,61828,48.24027949,43.31371305,-73.43075214
36117,Wayne County,New York,NY,44971,45885,43.6,90856,50.50299375,43.15663708,-77.02937262
36119,Westchester County,New York,NY,468898,499917,40.8,968815,51.60087323,41.16231784,-73.75606058
36121,Wyoming County,New York,NY,21734,18831,41.9,40565,46.42179219,42.70236927,-78.22445827
36123,Yates County,New York,NY,11999,13010,41.3,25009,52.02127234,42.63344943,-77.10546795
37001,Alamance County,North Carolina,NC,76259,84317,39.5,160576,52.50909227,36.04373147,-79.39944023
37003,Alexander County,North Carolina,NC,18942,18177,43.4,37119,48.96953043,35.92102819,-81.17701967
37005,Alleghany County,North Carolina,NC,5386,5587,49.5,10973,50.91588444,36.49129365,-81.1279093
37007,Anson County,North Carolina,NC,13285,12021,40.5,25306,47.50256856,34.97381294,-80.1026918
37009,Ashe County,North Carolina,NC,13168,13618,47.7,26786,50.83999104,36.43447673,-81.50050207
37011,Avery County,North Carolina,NC,9488,8013,44.4,17501,45.78595509,36.07654209,-81.92258339
37013,Beaufort County,North Carolina,NC,22709,24534,45.7,47243,51.93150308,35.49400182,-76.85978139
37015,Bertie County,North Carolina,NC,9895,9749,45.2,19644,49.62838526,36.06616727,-76.97866801
37017,Bladen County,North Carolina,NC,16054,17724,43.6,33778,52.47202321,34.61458694,-78.56363615
37019,Brunswick County,North Carolina,NC,61281,65579,52.8,126860,51.69399338,34.0709855,-78.23769498
37021,Buncombe County,North Carolina,NC,122297,132177,42.1,254474,51.94125922,35.61118329,-82.53011353
37023,Burke County,North Carolina,NC,44798,44914,43.6,89712,50.06465133,35.74961162,-81.70477517
37025,Cabarrus County,North Carolina,NC,98094,103354,37.9,201448,51.30554783,35.38678659,-80.55186546
37027,Caldwell County,North Carolina,NC,40354,41425,44.1,81779,50.65481358,35.95302854,-81.54640572
37029,Camden County,North Carolina,NC,5263,5184,40.7,10447,49.62190102,36.38770417,-76.20636217
37031,Carteret County,North Carolina,NC,33839,35081,47.9,68920,50.90104469,34.83573,-76.65889147
37033,Caswell County,North Carolina,NC,11393,11353,45.6,22746,49.91207245,36.39317244,-79.33353355
37035,Catawba County,North Carolina,NC,76703,80026,41.4,156729,51.06011013,35.66204223,-81.21507007
37037,Chatham County,North Carolina,NC,33477,36314,46.7,69791,52.03249703,35.70257379,-79.25528761
37039,Cherokee County,North Carolina,NC,13583,14085,50.9,27668,50.9071852,35.133873,-84.06347829
37041,Chowan County,North Carolina,NC,6653,7552,44.7,14205,53.16437874,36.15083675,-76.60789636
37043,Clay County,North Carolina,NC,5125,5688,52,10813,52.60334782,35.05721769,-83.75017335
37045,Cleveland County,North Carolina,NC,46856,50303,41.9,97159,51.7738964,35.3340848,-81.55554657
37047,Columbus County,North Carolina,NC,27981,28312,42,56293,50.29399748,34.26564889,-78.6550215
37049,Craven County,North Carolina,NC,52246,50836,36.6,103082,49.31607846,35.12485682,-77.09389405
37051,Cumberland County,North Carolina,NC,165152,166954,31.2,332106,50.27129892,35.04861925,-78.82755663
37053,Currituck County,North Carolina,NC,12822,12974,42.9,25796,50.29461932,36.40307992,-76.00594024
37055,Dare County,North Carolina,NC,17614,18127,46.1,35741,50.71766319,35.77953729,-75.79799395
37057,Davidson County,North Carolina,NC,80508,84156,42.3,164664,51.10771025,35.79335504,-80.21274505
37059,Davie County,North Carolina,NC,20374,21617,45,41991,51.48007906,35.92911133,-80.5444734
37061,Duplin County,North Carolina,NC,28780,30282,40.6,59062,51.27154516,34.93653802,-77.93300726
37063,Durham County,North Carolina,NC,146535,159922,35.2,306457,52.18415634,36.03601682,-78.87662143
37065,Edgecombe County,North Carolina,NC,24856,28476,41,53332,53.39383485,35.91288115,-77.59706062
37067,Forsyth County,North Carolina,NC,176337,195236,38.3,371573,52.54310728,36.13062135,-80.25629772
37069,Franklin County,North Carolina,NC,32281,32621,41.3,64902,50.26193338,36.08275502,-78.28570288
37071,Gaston County,North Carolina,NC,104371,112214,40.1,216585,51.81060554,35.29435359,-81.18028429
37073,Gates County,North Carolina,NC,5627,5936,45.7,11563,51.33615844,36.44490682,-76.7004673
37075,Graham County,North Carolina,NC,4210,4347,46,8557,50.8005142,35.35016747,-83.83348116
37077,Granville County,North Carolina,NC,30046,28828,42.6,58874,48.96558753,36.30404949,-78.6527227
37079,Greene County,North Carolina,NC,11593,9415,41.2,21008,44.81626047,35.48500257,-77.67576148
37081,Guilford County,North Carolina,NC,248019,275563,37.1,523582,52.63034253,36.07946835,-79.78890758
37083,Halifax County,North Carolina,NC,24959,26778,43.1,51737,51.75792953,36.25744662,-77.65173466
37085,Harnett County,North Carolina,NC,64574,65787,34.2,130361,50.46524651,35.36863299,-78.86941474
37087,Haywood County,North Carolina,NC,29220,31213,47.6,60433,51.64893353,35.5560423,-82.98219391
37089,Henderson County,North Carolina,NC,54724,58901,47.1,113625,51.83806381,35.33631095,-82.47996964
37091,Hertford County,North Carolina,NC,11947,12206,42.1,24153,50.53616528,36.35906559,-76.98200271
37093,Hoke County,North Carolina,NC,26320,26919,32.5,53239,50.56255752,35.01754332,-79.23726353
37095,Hyde County,North Carolina,NC,2832,2561,40,5393,47.48748378,35.53048716,-76.25080937
37097,Iredell County,North Carolina,NC,84936,87589,40.4,172525,50.76887408,35.80702693,-80.87344028
37099,Jackson County,North Carolina,NC,20838,21418,37.5,42256,50.68629307,35.28753605,-83.14082688
37101,Johnston County,North Carolina,NC,93865,97307,38.1,191172,50.90023644,35.51781457,-78.36571446
37103,Jones County,North Carolina,NC,4828,4867,47.2,9695,50.20113461,35.02172493,-77.35518726
37105,Lee County,North Carolina,NC,29225,30900,38.2,60125,51.39293139,35.47518972,-79.17147917
37107,Lenoir County,North Carolina,NC,27391,29836,42.2,57227,52.1362294,35.23877341,-77.641246
37109,Lincoln County,North Carolina,NC,40372,41069,43.2,81441,50.42791714,35.48558087,-81.22350913
37111,McDowell County,North Carolina,NC,22833,22276,43.6,45109,49.38260658,35.68169981,-82.04932313
37113,Macon County,North Carolina,NC,16630,17780,49.8,34410,51.67102586,35.15047456,-83.42212187
37115,Madison County,North Carolina,NC,10502,10903,44,21405,50.93669703,35.85801433,-82.70576464
37117,Martin County,North Carolina,NC,10805,12249,46.1,23054,53.13177757,35.84321272,-77.10924769
37119,Mecklenburg County,North Carolina,NC,506721,547593,35,1054314,51.93832198,35.24671331,-80.83277923
37121,Mitchell County,North Carolina,NC,7400,7640,47.1,15040,50.79787234,36.01329687,-82.16363888
37123,Montgomery County,North Carolina,NC,13546,13792,43.3,27338,50.44992318,35.33246513,-79.90548647
37125,Moore County,North Carolina,NC,46002,49627,44.5,95629,51.89534555,35.31064403,-79.48138044
37127,Nash County,North Carolina,NC,45125,48878,41.4,94003,51.99621289,35.96725095,-77.98643326
37129,New Hanover County,North Carolina,NC,107274,116957,38.7,224231,52.1591573,34.23277288,-77.88471177
37131,Northampton County,North Carolina,NC,9845,10341,49,20186,51.22857426,36.41776207,-77.39685937
37133,Onslow County,North Carolina,NC,107681,86231,26.2,193912,44.46914064,34.7321275,-77.43208152
37135,Orange County,North Carolina,NC,68187,74751,34.7,142938,52.29610041,36.06110475,-79.12065992
37137,Pamlico County,North Carolina,NC,6563,6179,52.1,12742,48.49317219,35.14345019,-76.74069804
37139,Pasquotank County,North Carolina,NC,19146,20333,38.2,39479,51.50333088,36.29547667,-76.28398919
37141,Pender County,North Carolina,NC,29239,29781,42.9,59020,50.45916638,34.52481543,-77.90509381
37143,Perquimans County,North Carolina,NC,6493,6966,49.6,13459,51.7571885,36.20584816,-76.44114256
37145,Person County,North Carolina,NC,18989,20316,43.2,39305,51.6880804,36.39000491,-78.97178239
37147,Pitt County,North Carolina,NC,83620,93752,32.2,177372,52.85614415,35.59329582,-77.37449546
37149,Polk County,North Carolina,NC,9682,10776,52.4,20458,52.67377065,35.27927468,-82.16966168
37151,Randolph County,North Carolina,NC,70428,72530,41.5,142958,50.73518096,35.71034005,-79.80600737
37153,Richmond County,North Carolina,NC,22124,23065,40.5,45189,51.04118259,35.00593922,-79.74784832
37155,Robeson County,North Carolina,NC,64365,69077,36.4,133442,51.76556107,34.64021397,-79.10392205
37157,Rockingham County,North Carolina,NC,43989,47281,44.5,91270,51.80344034,36.39601372,-79.77499284
37159,Rowan County,North Carolina,NC,69165,70440,40.2,139605,50.45664554,35.63947931,-80.5247895
37161,Rutherford County,North Carolina,NC,32258,34274,44.7,66532,51.51506042,35.40256509,-81.91984347
37163,Sampson County,North Carolina,NC,31231,32330,40.3,63561,50.86452384,34.99154034,-78.37138579
37165,Scotland County,North Carolina,NC,17398,17864,39.4,35262,50.66076797,34.84089929,-79.48037764
37167,Stanly County,North Carolina,NC,30445,30669,42.3,61114,50.18326406,35.31198126,-80.25098429
