PropertyID,SaleDollarCnt,TransDate,censusblockgroup,ZoneCodeCounty,Usecode,BedroomCnt,BathroomCnt,FinishedSquareFeet,GarageSquareFeet,LotSizeSquareFeet,StoryCnt,BuiltYear,ViewType,Latitude,Longitude,BGMedHomeValue,BGMedRent,BGMedYearBuilt,BGPctOwn,BGPctVacant,BGMedIncome,BGPctKids,BGMedAge,Prediction
48738564,610000,8/27/2015,530330312042,RA5,9,3,4,4390,740,79714,2,1994,,47302960,-122148175,400900,,1987,0.9681,0.0987,100172,0.247,44.7,705925.298134665
48739218,300000,7/8/2015,530330256021,R4,9,3,1.5,1540,,14374,1,1959,,47479913,-122148634,350000,,1983,0.9629,0,90391,0.388,35.8,300207.4007993039
48739225,370000,7/1/2015,530330256021,R4,9,3,2.25,1400,600,65340,1,1968,,47479201,-122150054,350000,,1983,0.9629,0,90391,0.388,35.8,
48740098,930000,7/28/2015,530330228013,R1,9,5,3.25,3400,550,43560,2,1964,,47646552,-122159135,877100,,1975,0.9703,0,135380,0.1507,51.6,1123754.3571232383
48740311,670000,9/15/2015,530330220062,RSX 7.2,9,4,2.5,2390,660,7230,2,1995,,47707325,-122200487,323800,1357,1980,0.7495,0.1048,97635,0.391,33.7,572788.0916140835
48740989,525000,7/3/2015,530330100011,SF 5000,9,3,2,1870,,3680,2,1924,78,47574398,-122301369,358200,1027,1953,0.4907,0,53245,0.2593,36.6,280112.33369929343
48741454,295000,4/23/2015,530330320083,R6,9,4,3,1760,480,7625,1,2001,,47361159,-122050615,238000,,1984,1,0.1045,81641,0.3395,40,326839.56576164736
48741518,239000,5/1/2015,530330320082,R6,9,3,1,1200,600,7810,1,1967,,47363078,-122050595,246000,,1986,0.8861,0.0851,93813,0.5731,36.7,
48741549,240000,4/14/2015,530330320082,R6,9,3,2,1760,530,6500,1,1987,,47364647,-122050238,246000,,1986,0.8861,0.0851,93813,0.5731,36.7,270200.6642316584
48742097,1120000,9/5/2015,530330237001,R3.5,9,6,4,3370,640,11054,2,2013,,47636297,-122171223,695100,,1973,0.8359,0,151027,0.4211,41.1,789060.8184697579
48742487,430000,6/4/2015,530330219053,R 9600,9,3,2.5,1620,220,8408,1,1994,,47748573,-122177510,311200,952,1987,0.653,0.092,80625,0.2222,40.3,463910.0909114662
48742774,340000,7/22/2015,530330293054,SR6,9,5,2.5,3110,310,9339,1,1963,,47420336,-122202152,292000,1602,1969,0.7888,0,123839,0.3944,38.6,367081.4308735197
48742974,375200,8/29/2015,530330012001,SF 7200,9,2,1,800,,7000,1,1943,,47711338,-122314780,377700,847,1956,0.6889,0.0643,65583,0.2099,47.2,
48743246,610000,5/29/2015,530330320031,RA5,9,3,2.5,2960,950,36450,2,1990,,47401729,-122023295,510800,2001,1986,0.8293,0,124205,0.3293,46.1,444393.0008666378
48744105,426500,5/22/2015,530330021002,SF 7200,9,3,1.75,1410,190,8356,1,1952,,47697782,-122298302,373700,993,1957,0.6658,0.02,78077,0.1939,37.6,
48744315,1475000,7/22/2015,530330246013,R8.4,9,4,4,3970,680,9360,2,1997,,47550232,-122231432,998100,,1968,0.9692,0.0433,172308,0.2301,51.4,1165648.1663887582
48744794,264300,9/10/2015,530330312052,R5,9,3,2,1380,480,9193,1,1995,,47325861,-122187869,270400,1020,1996,0.6655,0.0684,61250,0.4554,35.4,
48745193,329500,4/24/2015,530330118005,SF 5000,9,4,1,1950,240,9300,2,1927,,47530309,-122274935,277000,880,1965,0.7537,0.026,69044,0.3145,48.3,811240.694148499
48745253,800000,4/30/2015,530330322143,R1,9,4,3,2900,700,18303,2,1994,79,47598072,-122029747,519900,2001,2001,0.9094,0,152019,0.5914,35.2,1163570.4362981447
48745326,450000,5/13/2015,530330101003,SF 5000,9,3,1,1430,,5960,2,2004,,47562025,-122289149,365000,437,2001,0.6126,0,55329,0.6021,34.1,
48745976,328000,6/30/2015,530330289022,RS9600,9,5,1.5,1820,240,13068,1,1960,82,47399726,-122312778,228400,688,1972,0.5594,0,60568,0.4318,33.1,319431.2825474941
48746272,280000,5/16/2015,530330273004,UL7200,9,4,2,1620,,12040,1,1962,,47480300,-122300674,204200,1202,1958,0.7481,0.1,53795,0.3975,38.8,285230.8872686298
48746411,313500,4/22/2015,530330327042,UR,9,5,3,2240,,94960,1,1985,78,47480900,-121787729,416400,952,1988,0.6927,0,111852,0.5243,27.7,353474.3946603441
48746890,730000,5/23/2015,530330249014,R5,9,4,2,2390,,13549,1,1959,,47560616,-122167157,579000,2001,1976,0.8958,0.0261,134000,0.372,43.6,671664.6693256695
48746989,720000,8/5/2015,530330249014,R5,9,3,3,2170,600,13939,1,1978,78,47563765,-122166554,579000,2001,1976,0.8958,0.0261,134000,0.372,43.6,718288.7238224621
48747711,1100000,7/1/2015,530330323112,RA5,9,4,3.25,3980,850,43561,2,1997,,47750210,-122077141,414000,,1974,0.9282,0,117891,0.4738,36.2,992846.5832184614
48747914,242500,5/22/2015,530330314003,R2,9,3,1.5,1450,440,7600,1,1966,,47208289,-122004311,244700,958,1979,0.7555,0.0263,60670,0.3305,37.7,
48748028,565000,6/27/2015,530330029002,SF 5000,9,2,1,720,,3090,1,1911,,47685251,-122356099,496700,1219,1939,0.6315,0.0715,95707,0.3166,34.2,
48748324,2328000,4/1/2015,530330241002,R1,9,4,3.5,4420,770,20759,2,2003,79,47635352,-122220783,1000001,2001,1975,0.8938,0.1185,163056,0.4219,45.6,2747082.7177619417
48748407,1350000,9/19/2015,530330241002,R1,9,3,3,2910,560,28976,2,1977,,47634804,-122218487,1000001,2001,1975,0.8938,0.1185,163056,0.4219,45.6,910476.8559728492
48748441,680000,6/17/2015,530330251023,RA5,9,4,2.5,3370,750,20063,2,1996,,47490213,-122125574,440000,2001,2003,0.8234,0.0415,113447,0.6117,32.6,808576.1537328126
48748494,399000,9/30/2015,530330296021,R5,9,3,3,2770,660,10525,2,1989,,47333353,-122200265,321200,,1982,0.9677,0.0653,116111,0.1962,51.7,451861.6312795975
48748526,385000,9/15/2015,530330296021,R5,9,3,2.25,2290,550,8799,1,1989,,47330495,-122201904,321200,,1982,0.9677,0.0653,116111,0.1962,51.7,403527.0626434673
48748602,275000,9/16/2015,530330110012,SF 5000,9,3,2,1840,580,6508,1,1998,,47542258,-122285417,384800,751,1993,0.258,0.121,19028,0.1229,46.8,416906.8222566917
48749094,251600,8/15/2015,530330312063,R7,9,3,1.5,1280,420,8000,1,1980,,47318713,-122181264,139300,914,1989,0.5809,0.0392,44301,0.4054,28,
48749279,693000,9/11/2015,530330249022,R5,9,4,2.25,1930,250,8567,1,1983,,47563449,-122122896,644800,1434,1979,0.8893,0.0699,119722,0.4466,41.6,704638.8002432673
48749587,264900,8/22/2015,530330290033,RS7200,9,4,2,1720,,9120,1,1968,,47372508,-122308514,245500,975,1979,0.4816,0,56098,0.3107,30.7,274005.60886140546
48750797,678665,7/3/2015,530330313012,A35,9,3,2.5,3240,990,95396,1,2002,79,47220344,-122072736,422300,2001,1972,0.87,0,80577,0.194,54.7,691952.1382967101
48751057,535000,4/1/2015,530330316012,RA5,9,2,2.5,3960,1170,92104,2,1986,,47312430,-122081067,385700,,1975,0.9375,0.0349,99583,0.4278,39.7,519837.0513197203
48753368,2150000,9/30/2015,530330070006,SF 5000,9,4,4,4030,,7500,2,1926,82,47628980,-122361155,409100,871,1955,0.2538,0.0729,51382,0.1062,37.8,1412945.2030386091
48755401,380000,5/1/2015,530330323112,RA5,9,3,1,1160,340,9375,1,1967,,47741907,-122073083,414000,,1974,0.9282,0,117891,0.4738,36.2,
48755403,349900,7/3/2015,530330323112,RA5,9,3,1,1160,,9492,1,1967,,47741935,-122073738,414000,,1974,0.9282,0,117891,0.4738,36.2,
48756063,407000,6/16/2015,530330323072,RA5,9,3,2,1500,500,10701,1,1975,,47748974,-122086017,380900,,1973,0.8687,0,106458,0.3365,49.3,
48756566,389000,9/26/2015,530330323075,RA2.5,9,4,3.25,1620,320,14400,1,1970,,47745195,-122100052,369300,,1974,1,0,122917,0.2371,48.1,453187.92077775416
48756789,686000,6/5/2015,530330236012,R3.5,9,4,2.25,2210,350,16014,1,1957,,47616445,-122175985,454700,1204,1985,0.3559,0,60917,0.1632,31.9,672344.222261443
48756832,718000,5/1/2015,530330249023,R5,9,5,4,3070,,9804,1,1968,,47570210,-122127715,555100,1286,1974,0.6845,0,90598,0.3225,38.9,783573.2449998977
48757059,1750000,7/8/2015,530330078004,SF 5000,9,5,3,3730,480,6500,2,2015,82,47620389,-122286267,744300,1354,1939,0.8274,0,151167,0.3991,39.4,1524263.3302002863
48757502,400000,6/12/2015,530330318001,SR4.5,9,3,2.5,2590,630,6012,2,2000,,47387521,-122155220,312200,1648,1991,0.8436,0,99250,0.3457,41.5,435020.1346274665
48758036,199950,4/7/2015,530330302013,RS7.2,9,3,1,840,,9480,1,1960,,47327708,-122341282,197200,1149,1962,0.8452,0.0289,59167,0.3194,38.5,
48758099,760000,5/21/2015,530330219043,RSA 6,9,4,4,3900,480,10560,2,2006,,47726055,-122172086,353500,927,1979,0.7052,0,78750,0.4236,38.3,860187.5230658691
48758737,610000,7/23/2015,530330323222,R6,9,3,2,2320,460,8720,1,1985,,47727253,-122103695,599200,,1984,1,0,172955,0.4161,47.2,621385.0304273093
48759039,285000,8/25/2015,530330320055,R8,9,3,2,2170,620,7725,1,1980,,47368497,-122094407,219800,1159,1979,0.8972,0,77929,0.4794,35.6,311463.75341768266
48759109,265000,6/5/2015,530330320054,R8,9,4,1.75,1450,480,7366,1,1981,,47367081,-122086845,221300,1303,1981,0.8722,0.1094,91827,0.5602,27.3,
48760660,249750,7/18/2015,530330292041,SR6,9,3,1,1360,,10454,1,1959,,47389128,-122218271,290500,892,1986,0.1518,0.0735,44326,0.5083,26,
48760843,417000,6/19/2015,530330318003,RA5,9,4,3.25,2290,,68389,2,1977,,47387503,-122086598,351800,863,1971,0.8126,0,84542,0.1045,54.4,579125.235895242
48760998,477500,9/25/2015,530330222025,RSX 7.2,9,3,1.75,1150,460,7200,1,1985,,47711127,-122216753,212000,1243,1994,0.3423,0.0358,69038,0.1948,36,
48761972,964000,5/12/2015,530330323161,R4,9,5,3.25,3630,720,9475,2,1999,,47654375,-122085273,809800,,2000,0.8885,0,178750,0.6051,42.2,921654.5657486195
48762908,287750,8/22/2015,530330252002,R8,9,3,1,1060,320,6811,1,1954,,47505856,-122195002,305600,980,1991,0.7843,0,64115,0.3666,36.8,
48763006,450000,4/18/2015,530330219032,RSA 6,9,3,3,1540,400,7490,1,1971,,47722229,-122177479,399500,1421,1972,0.8413,0,89732,0.2952,35.9,460909.8218304416
48764109,1185000,6/17/2015,530330069001,SF 5000,9,4,2.75,2780,,3088,2,1916,79,47635786,-122367375,738500,1527,1939,0.7762,0.0964,115938,0.3808,39.4,1225693.6387063817
48764274,760000,6/20/2015,530330069002,SF 5000,9,2,2.25,2050,,5400,2,1955,82,47633063,-122371349,719300,1134,1939,0.6034,0.0639,91797,0.2827,44.2,708380.0186535437
48764729,250000,5/16/2015,530330297003,MRD,9,3,1.75,1330,,14400,2,1910,,47376804,-122240388,96500,706,1977,0.1174,0.1192,30000,0.2928,40.3,
48764755,200000,9/26/2015,530330297003,MRD,9,2,1,1030,,7200,1,1955,,47376757,-122237017,96500,706,1977,0.1174,0.1192,30000,0.2928,40.3,
48764874,279950,9/23/2015,530330317052,R6,9,4,2,1410,510,6540,1,1969,79,47373280,-122117505,274000,,1977,0.8368,0.1403,103917,0.3395,43.5,
48765200,670000,5/1/2015,530330043012,SF 5000,9,4,2.5,2420,20,4500,2,1926,,47675495,-122298216,560700,933,1939,0.6037,0.0413,59150,0.2608,33.3,588262.7229994946
48765944,334950,9/22/2015,530330320063,RA5,9,3,2,1690,460,14896,1,1978,,47343050,-122090258,370800,,1984,0.9539,0,111397,0.4607,45.3,338283.6988958672
48766389,371500,9/5/2015,530330120001,SF 5000,9,3,1.75,1160,550,6000,1,1987,,47512614,-122381388,284800,1175,1948,0.637,0,54667,0.2478,35.6,
48766909,1160000,4/14/2015,530330245001,R15,9,4,3.75,3560,620,13959,2,1972,82,47557500,-122210912,954000,2001,1972,0.81,0.0733,147844,0.4896,42.3,1032624.382689968
48768735,970000,8/1/2015,530330323221,RA5,9,4,4,3910,730,55756,2,1996,,47723104,-122092087,621400,,1987,0.9667,0,176818,0.4822,42.4,830797.4496259951
48769442,810000,5/2/2015,530330235002,R3.5,9,4,2,2920,440,10424,1,1964,,47587555,-122172169,475500,1173,1966,0.6163,0.1004,82200,0.1581,32.3,761025.09934112
48769690,571000,7/17/2015,530330323182,R4,9,4,2.5,2060,490,8595,2,1990,,47627434,-122025417,496600,,1989,0.9189,0.0698,136250,0.6156,35,685036.7718780637
48769748,729000,7/9/2015,530330323183,R4,9,4,2.5,2740,760,7508,2,1991,,47624871,-122025889,572000,,1992,0.9315,0.0267,155227,0.3904,42.8,922751.65025045
48769927,515000,9/1/2015,530330233003,R5,9,4,2,1450,500,8190,1,1966,,47609016,-122137819,373700,1077,1964,0.5171,0,64071,0.3771,41.6,
48770515,286000,9/12/2015,530330290034,RS7200,9,3,1.75,1950,430,8250,1,1957,79,47392947,-122298105,243300,898,1975,0.3404,0,55023,0.4073,31.7,286802.30191751756
48771097,1900000,9/30/2015,530330061002,SF 5000,9,5,4,3660,,5500,3,1998,,47645206,-122320475,766400,1092,1939,0.4797,0,73167,0.1728,29.3,1477490.5501034097
48772105,860000,5/9/2015,530330048004,SF 5000,9,4,2.75,2720,,3840,2,2009,79,47662400,-122361164,446300,1261,1941,0.4522,0.0337,87469,0.1893,32.4,1152368.6338415241
48773122,265000,5/9/2015,530330289014,R15,9,3,1,1070,400,9000,1,1950,,47406109,-122329883,248600,1317,1977,0.6289,0.1397,51524,0.1778,53.5,
48774702,282500,8/29/2015,530330280001,AI1,9,3,1,1790,,12450,2,1944,,47471590,-122323025,271600,873,1971,0.1397,0.0628,50911,0.4376,28.4,389273.0461863311
48775950,1200000,6/19/2015,530330033001,SF 5000,9,4,3,3340,730,4240,2,2015,,47677297,-122366895,437200,1494,1939,0.5887,0,75286,0.2589,40.5,1335501.213363011
48776128,461500,8/28/2015,530330006002,SF 7200,9,4,2,1980,480,7200,1,1990,,47714474,-122317493,292600,839,1978,0.3512,0.0238,37945,0.2163,39.5,497486.0723109943
48776575,560000,7/23/2015,530330027002,SF 5000,9,2,1,1090,,5280,1,1940,79,47690178,-122327570,592100,2001,1939,0.8899,0.0299,136667,0.348,36.4,
48776663,418000,7/24/2015,530330222032,RSA 6,9,3,1.75,1780,,12321,1,1969,,47708721,-122236355,415800,2001,1978,0.8647,0.052,121042,0.4095,39.3,441123.0114296529
48776677,285000,7/24/2015,530330104024,SF 5000,9,2,1.5,790,,3476,1,1940,,47560662,-122314422,328600,1070,1952,0.8043,0.1501,88417,0.315,37.2,
48777693,276000,4/11/2015,530330108001,SF 5000,9,2,1,720,,4000,1,1918,,47534583,-122352468,284600,734,1962,0.703,0,69632,0.3287,40.8,
48778285,292000,9/1/2015,530330303051,RS5.0,9,3,3,1750,410,5000,2,1987,,47320541,-122393226,269100,983,1978,0.5418,0.0852,65568,0.3138,38.1,369565.4758662044
48779393,368000,8/4/2015,530330104023,SF 5000,9,3,1.75,1760,,6160,1,1967,,47550040,-122304783,324200,533,1959,0.6047,0.1418,102663,0.5044,40.1,426470.24420170346
48781297,994800,6/6/2015,530330249031,R3.5,9,4,2.5,2550,140,13686,1,2015,78,47559111,-122133821,595400,,1993,0.9592,0,152083,0.5182,39.2,1068426.7330748022
48781378,679000,6/24/2015,530330249031,R3.5,9,3,2.25,1800,210,8370,1,1978,,47559008,-122127176,595400,,1993,0.9592,0,152083,0.5182,39.2,658632.6906479895
48781401,769500,9/17/2015,530330249022,R3.5,9,4,3,2570,600,7500,1,1978,,47558465,-122129820,644800,1434,1979,0.8893,0.0699,119722,0.4466,41.6,790086.228582059
48781418,790000,7/3/2015,530330249022,R3.5,9,4,4,2440,180,9470,1,2013,,47558337,-122127984,644800,1434,1979,0.8893,0.0699,119722,0.4466,41.6,946380.7330305147
48782634,254500,4/1/2015,530330262001,LDR,9,2,1,1150,,11250,1,1920,,47485891,-122263651,,1125,1993,0,0.4921,56364,0.3438,21.9,
48783402,620000,8/1/2015,530330323252,R5,9,3,3,1680,250,11200,1,1980,,47692655,-122103224,344500,1106,1992,0.4269,0.0272,67188,0.2365,35.4,623152.0074124279
48784057,435000,4/9/2015,530330248001,R5,9,3,1,950,260,10080,1,1954,,47571945,-122139173,375000,1165,1961,0.6166,0,71319,0.3386,42.6,
48785022,380000,5/8/2015,530330248002,R5,9,3,1.5,1430,,11173,1,1955,,47573391,-122152475,403200,1458,1957,0.7225,0,96923,0.3958,43,
48785109,442000,8/15/2015,530330236042,R5,9,4,1.75,1500,,10286,1,1955,,47598836,-122145638,424800,1606,1965,0.5972,0,73750,0.4278,35.3,
48788125,1175000,5/30/2015,530330228013,R1,9,4,3,2950,640,35283,2,1990,,47644570,-122160675,877100,,1975,0.9703,0,135380,0.1507,51.6,891171.5727088948
48788310,276000,5/30/2015,530330204012,R6,9,4,1,1260,250,12750,1,1952,,47770088,-122325618,343400,,1955,0.9257,0.1965,82344,0.3529,46.1,
48788380,845000,7/15/2015,530330323271,RA10,9,4,2.75,4100,900,43560,2,2000,,47726231,-122023494,572900,2001,2004,0.9537,0.0688,77500,0.1117,64.1,940640.8718941276
48789309,2575000,5/6/2015,530330242002,R20,9,5,4,4780,,20440,1,1975,82,47624209,-122239107,1000001,2001,1967,0.8697,0.1573,136500,0.4261,44.3,2604320.0226694704
48789521,842000,7/9/2015,530330050002,SF 5000,9,3,1,1490,160,3303,2,1906,,47657754,-122341080,485700,1163,1986,0.3876,0.0711,96667,0.0622,32,
48789723,234950,9/22/2015,530330304031,R4,9,3,1,1010,340,10425,1,1968,,47273697,-122301077,181900,1146,1984,0.8738,0.0997,60500,0.3015,38.5,
48789870,525000,7/18/2015,530330019002,SF 5000,9,4,1,1500,240,7624,2,1941,,47697915,-122318356,429700,1508,1941,0.6802,0,84091,0.1961,35.8,
48789888,825000,9/5/2015,530330038001,SF 5000,9,3,2,1630,340,7811,1,1947,,47680227,-122293324,532600,996,1947,0.6566,0.0868,79141,0.2765,36.1,748946.9372706463
48789920,399000,5/29/2015,530330004021,SF 7200,9,2,1,860,250,6450,1,1948,,47724495,-122357987,381400,923,1971,0.4692,0,48673,0.1193,55.9,
48790456,330000,7/1/2015,530330004022,SF 5000,9,2,1,730,,5508,1,1938,,47707321,-122349140,306100,896,1963,0.4897,0,60577,0.1914,36.8,
48790811,460000,5/27/2015,530330222031,RSA 6,9,3,3,1790,530,7600,1,1976,,47718422,-122223441,595000,1882,1992,0.8728,0.0096,126397,0.379,42.5,486344.24400978826
48791129,360000,8/29/2015,530330316041,R6,9,4,3,1910,620,6661,2,1993,,47353978,-122046248,284600,1075,1996,0.8611,0.0371,101729,0.5776,32.3,462371.3529807958
48791370,515000,6/9/2015,530330098002,SF 5000,9,3,1,1530,,5000,2,1919,,47572667,-122383257,443200,1105,1939,0.8782,0,91125,0.3705,40.4,568085.9047632721
48791373,410000,5/5/2015,530330098002,SF 5000,9,3,2.25,1420,190,3750,2,1987,,47572447,-122383257,443200,1105,1939,0.8782,0,91125,0.3705,40.4,
48791397,610000,4/18/2015,530330098002,SF 5000,9,4,2,2220,,5821,2,1916,,47572250,-122381768,443200,1105,1939,0.8782,0,91125,0.3705,40.4,575616.9538295213
48791507,436001,9/25/2015,530330319073,R6,9,4,2.5,2680,690,11811,2,1998,,47463496,-122145677,238600,1232,2002,0.7928,0.0385,78011,0.2292,37.8,623174.3182589725
48794752,825000,6/23/2015,530330032006,SF 5000,9,3,2.25,2610,200,4800,2,1946,78,47672643,-122402350,701800,1546,1949,0.6654,0,66161,0.2049,47.4,972946.961214815
48795042,1540000,9/30/2015,530330323153,RA5,9,4,5,6070,620,103406,2,2001,79,47638539,-121985931,611500,,1990,0.9192,0.0946,131189,0.4735,43.5,2168495.320780881
48795719,600000,5/29/2015,530330027002,SF 5000,9,2,1,980,,3000,1,1907,,47689993,-122331799,592100,2001,1939,0.8899,0.0299,136667,0.348,36.4,
48796287,305000,7/24/2015,530330265001,R6,9,3,1.75,1510,320,8794,1,1960,,47513251,-122337356,219100,535,1991,0.1122,0,28250,0.3073,27.4,312702.11482073565
48796542,240000,5/6/2015,530330314004,R2,9,3,2,1553,456,6550,1,2001,,47205519,-121994350,234600,677,1956,0.7315,0,59567,0.4137,41.4,266214.99600631313
48797846,451000,7/16/2015,530330250011,R4,9,4,3.25,2020,560,39284,1,1966,,47520479,-122161541,470800,,1989,0.978,0,147361,0.5472,40.9,529356.9264020233
48798527,645000,6/27/2015,530330004021,SF 7200,9,4,2,2160,,8160,1,1949,,47722270,-122360554,381400,923,1971,0.4692,0,48673,0.1193,55.9,601410.8225576531
48798616,681000,8/14/2015,530330005002,SF 7200,9,3,3,1930,480,6992,1,1969,,47720280,-122365328,565200,,1953,0.9775,0.0707,142019,0.1465,54.5,665428.8673610725
48798951,650000,9/10/2015,530330227023,RS 8.5,9,2,2,1310,480,9100,1,1958,,47650753,-122196527,659000,2001,1977,0.7565,0,138676,0.3508,37.6,
48799407,888000,9/19/2015,530330042004,SF 5000,9,4,2,2030,,4000,2,1925,,47666933,-122289395,589000,1657,1943,0.7905,0,127143,0.3829,31.8,515357.82405921014
48799495,542713,7/1/2015,530330099002,SF 5000,9,4,2,2110,,5000,2,1910,78,47566794,-122360885,313800,1057,1944,0.5937,0.049,80368,0.196,36,689399.0890400052
48799636,280000,5/12/2015,530330254001,R8,9,3,2.25,1810,,7630,1,1959,,47496953,-122179770,242400,798,1959,0.3729,0.0553,31267,0.2249,40.8,291931.09595597873
48800864,289000,9/5/2015,530330315023,RA5,9,3,2.25,1920,240,22911,1,1979,,47183428,-121959631,290200,735,1981,0.6496,0.013,77750,0.3153,36.5,309074.97469156596
48800948,6210000,5/19/2015,530330242001,R20,9,7,7.25,6440,730,27418,2,2014,78,47627176,-122236980,1000001,1478,1966,0.9095,0.072,216471,0.4181,44,4062253.746265356
48801006,682000,5/23/2015,530330221014,R6,9,3,2.25,2740,720,10514,2,1987,,47744936,-122260673,468100,,1974,0.9636,0,119286,0.2119,51.9,862830.5706934136
48801731,314950,5/1/2015,530330258043,R6,9,3,1,1590,520,8470,1,1967,,47447331,-122158845,270200,946,1970,0.7378,0.0954,69787,0.3946,35,311941.68059991085
48801758,314775,7/1/2015,530330258043,R6,9,3,2,1480,440,8100,1,1967,,47448955,-122158194,270200,946,1970,0.7378,0.0954,69787,0.3946,35,
48801916,212700,7/15/2015,530330257022,R6,9,3,1.75,1400,460,13640,1,1967,,47455244,-122155557,269000,1292,1973,0.8822,0,59833,0.3438,42.7,
48802038,371000,5/16/2015,530330319072,R6,9,3,1.75,1970,520,9512,1,1968,,47454457,-122145826,355400,,1970,0.9055,0,90455,0.2195,60.4,369151.77173438255
48802328,440000,6/6/2015,530330319072,R6,9,3,2.25,2390,130,8250,1,1980,246,47452197,-122132579,355400,,1970,0.9055,0,90455,0.2195,60.4,447324.8476073171
48802371,480000,6/16/2015,530330319072,R6,9,4,2.25,2260,470,10769,1,1969,246,47452273,-122135345,355400,,1970,0.9055,0,90455,0.2195,60.4,465710.3635335769
48802846,355995,6/9/2015,530330258043,R6,9,4,2.75,1740,550,7480,1,1979,,47451803,-122159419,270200,946,1970,0.7378,0.0954,69787,0.3946,35,369543.1907555597
48803046,370000,6/27/2015,530330319075,R6,9,3,1.75,1480,480,7700,1,1978,,47447802,-122127148,348900,,1977,0.8486,0.1162,112583,0.5012,36.8,
48804897,505000,6/11/2015,530330115002,SF 5000,9,2,1,1050,,6375,1,1919,,47521235,-122379058,353900,871,1952,0.7639,0.0855,77228,0.3148,38.8,
48804947,514000,6/6/2015,530330116004,SF 5000,9,3,3,1770,290,6300,1,1961,,47518187,-122379147,478300,1444,1961,0.7947,0.2229,97222,0.1947,45,494483.1929149635
48805013,585000,8/1/2015,530330115003,SF 5000,9,3,1,1740,200,4007,1,1951,82,47535444,-122380624,362800,951,1952,0.5315,0,50875,0.2028,41.8,547341.506125301
48805643,308000,6/12/2015,530330315023,R2,9,2,1.75,1680,,40012,1,1995,79,47194668,-121983546,290200,735,1981,0.6496,0.013,77750,0.3153,36.5,334225.85049587896
48805795,490000,5/13/2015,530330312043,RA5,9,3,2.25,2840,,107157,2,1983,79,47284704,-122116902,342500,936,1981,0.7564,0,74605,0.1525,48.9,403094.5203669354
48806987,2514000,4/1/2015,530330242001,R16,9,5,4,3200,650,17010,2,2006,,47620673,-122237543,1000001,1478,1966,0.9095,0.072,216471,0.4181,44,1452948.3700892134
48807010,1398000,4/8/2015,530330242002,R16,9,5,2.25,2640,,14959,1,1929,,47619128,-122233659,1000001,2001,1967,0.8697,0.1573,136500,0.4261,44.3,1221022.4191326967
