New_ID,date,year_month,byte_size,filetype,school_country,school_name,school_type,enrollment,first_subject_name,tag,page_count,hqd_score,is_mcq,top_keywords,language,course_id_,user_id_
1075,2017-02-06,2017-02,365126,docx,United States,"University of California, Merced",HIGHER,7703.0,geography,assessment,5.0,0.96608,,0,english,194,194
1076,2017-05-12,2017-05,236095,pdf,United States,Southern New Hampshire University,HIGHER,104068.0,marketing,assessment,2.0,0.81218,,1,english,195,195
1077,2017-07-20,2017-07,1767313,pptx,Kenya,Dedan Kimathi University of Technology,HIGHER,7500.0,electrical_engineering,notes,58.0,0.9419,,0,,196,196
1078,2018-03-13,2018-03,15440,docx,Macau,University of Macau,HIGHER,10414.0,biology,assessment,2.0,0.91805,,0,en,197,197
1079,2016-11-02,2016-11,28170,docx,United States,Strayer University,HIGHER,52253.0,accounting,assessment,6.0,0.97595,,1,english,198,198
1080,2017-09-24,2017-09,62145,xlsx,United States,"University of Arkansas, Little Rock",HIGHER,14292.0,information_systems,assessment,18.0,0.90463,,1,,199,199
1081,2017-09-06,2017-09,16841,docx,United States,St. Petersburg High School,HIGH,2202.0,economics,assessment,5.0,0.9578,,1,english,200,200
1082,2016-12-12,2016-12,351125,pdf,United Kingdom,London School of Economics,HIGHER,8896.0,management,paper,7.0,0.90121,,1,english,201,201
1083,2017-10-19,2017-10,19772,docx,United States,Ashford University,HIGHER,30000.0,english,paper,6.0,0.96276,,1,english,202,202
1084,2017-04-03,2017-04,9727,xlsx,Canada,York University,HIGHER,55700.0,economics,assessment,1.0,0.64877,,0,english,203,203
1085,2017-07-04,2017-07,13954,docx,United States,Radford University,HIGHER,10254.0,psychology,paper,3.0,0.94894,,1,english,204,204
1086,2016-08-01,2016-08,16143,docx,United Arab Emirates,Shaheed Zulfikar Ali Bhutto Institute of Science and Technology - Dubai,HIGHER,15615.0,english,paper,3.0,0.92094,,0,english,205,205
1087,2018-03-06,2018-03,13398,docx,United States,"University of Nevada, Las Vegas",HIGHER,34647.0,psychology,notes,5.0,0.95189,,0,en,206,206
1088,2018-03-07,2018-03,220311,pdf,United States,Ashford University,HIGHER,30000.0,communications,paper,13.0,0.82857,,0,en,207,207
1089,2017-04-18,2017-04,44032,xlsx,United States,Ivy Tech Community College of Indiana,HIGHER,164851.0,accounting,assessment,26.0,0.92295,,1,english,208,208
1090,2016-07-19,2016-07,42686,docx,United States,Purdue University,HIGHER,44190.0,mechanical_engineering,assessment,3.0,0.97123,,0,english,209,209
1091,2017-11-27,2017-11,171973,docx,United States,Grantham University,HIGHER,7752.0,electrical_engineering,notes,5.0,0.91077,,0,english,210,210
1092,2017-08-26,2017-08,979976,pdf,India,Indian Institutes of Management,HIGHER,15483.0,information_systems,notes,29.0,,,0,,211,211
1093,2017-03-08,2017-03,13943,docx,United States,Lamar University,HIGHER,20864.0,accounting,notes,1.0,0.92187,,1,english,212,212
1094,2016-12-11,2016-12,235577,docx,United States,Georgia Institute Of Technology,HIGHER,31513.0,chemistry,assessment,6.0,0.95771,,0,english,213,213
1095,2017-12-03,2017-12,21230,xlsx,Venezuela,Universidad Central de Venezuela,HIGHER,41059.0,communications,assessment,11.0,0.93919,,0,spanish,214,214
1096,2016-11-17,2016-11,9439,docx,United States,"University of Maryland, Baltimore County",HIGHER,15700.0,sociology,paper,5.0,0.96417,,0,english,215,215
1097,2017-02-09,2017-02,648665,pdf,United States,California State University Los Angeles,HIGHER,24780.0,business,assessment,5.0,0.95755,,0,english,216,216
1098,2017-08-09,2017-08,78254,docx,United States,Maine East High School,HIGH,1958.0,biology,assessment,3.0,0.96543,,0,english,217,217
1099,2018-03-19,2018-03,173667,pdf,Singapore,National University of Singapore,HIGHER,35908.0,economics,assessment,2.0,0.97288,,1,en,218,218
1100,2016-11-07,2016-11,415905,docx,United States,San Jose State University,HIGHER,32773.0,accounting,assessment,14.0,0.95461,1.0,1,english,219,219
1101,2017-06-07,2017-06,23964,docx,Pakistan,"National University of Computer and Emerging Sciences, Lahore",HIGHER,11000.0,information_systems,paper,8.0,0.96727,,1,english,220,220
1102,2017-05-16,2017-05,26020,docx,United States,Leonia High,HIGH,636.0,biology,assessment,1.0,0.94091,,1,english,221,221
1103,2016-07-11,2016-07,85127,pdf,United States,"University of California, Berkeley",HIGHER,42684.0,business,assessment,8.0,0.94546,1.0,1,english,222,222
1104,2018-03-07,2018-03,3789701,pptx,United States,"University of Texas, Dallas",HIGHER,29645.0,medicine,paper,37.0,0.92085,,0,en,223,223
1105,2016-07-27,2016-07,15908,docx,United States,American Military University,HIGHER,46420.0,psychology,paper,2.0,0.93849,,1,english,224,224
1106,2017-12-05,2017-12,924573,docx,Australia,TAFE NSW - Sydney Institute,HIGHER,400000.0,business,assessment,19.0,0.88107,,1,english,225,225
1107,2017-07-07,2017-07,3717712,pptx,India,"Sardar Vallabhbhai National Institute of Technology, Surat",HIGHER,15201.0,mechanical_engineering,assessment,95.0,0.94506,,0,english,226,226
1108,2016-06-24,2016-06,180874,docx,United States,"Miami Dade College, Miami",HIGHER,51015.0,philosophy,paper,3.0,0.90378,,1,english,227,227
1109,2017-05-08,2017-05,115699,docx,United States,Liberty University,HIGHER,79152.0,religion,paper,1.0,0.95341,,0,english,228,228
1110,2017-06-09,2017-06,113214,docx,United States,"University of California, Davis",HIGHER,38778.0,english,paper,6.0,0.98151,,0,english,229,229
1111,2017-03-01,2017-03,16439,docx,United States,Western Governors University,HIGHER,110534.0,accounting,assessment,2.0,0.93953,,1,english,230,230
1112,2017-09-20,2017-09,28672,doc,Kenya,Kenyatta University,HIGHER,71000.0,management,paper,3.0,0.95758,,1,english,231,231
1113,2017-12-13,2017-12,14067,odt,United States,Ashford University,HIGHER,30000.0,computer_science,assessment,2.0,0.92711,,0,english,232,232
1114,2016-11-01,2016-11,10632,xlsx,United States,Montgomery College,HIGHER,18915.0,accounting,assessment,2.0,0.94271,,1,english,233,233
1115,2018-02-26,2018-02,6407,css,Pakistan,"Institute of Education Main Campus , Khairpur",HIGHER,16503.0,computer_science,assessment,6.0,0.92897,,0,en,234,234
1116,2018-03-16,2018-03,13750,docx,United States,Liberty University,HIGHER,79152.0,philosophy,paper,2.0,0.94816,,0,en,235,235
1117,2017-01-04,2017-01,75408,docx,Australia,University of New South Wales,HIGHER,53481.0,economics,notes,1.0,0.4895100000000001,,1,english,236,236
1118,2016-12-04,2016-12,155428,docx,United States,North Carolina A&T State University,HIGHER,12566.0,information_systems,paper,3.0,0.8781100000000001,,0,english,237,237
1119,2017-02-27,2017-02,5684745,pptx,United States,Boston University,HIGHER,40807.0,biology,notes,53.0,0.96577,,0,english,238,238
1120,2017-11-10,2017-11,14774,docx,United States,Liberty University,HIGHER,79152.0,psychology,assessment,4.0,0.9532,,1,english,239,239
1121,2017-09-25,2017-09,96247,pdf,Pakistan,"Lahore University of Management Sciences, Lahore",HIGHER,6000.0,physics,assessment,1.0,0.95268,,0,english,240,240
1122,2017-02-14,2017-02,15243,docx,United States,Fresno City College,HIGHER,34680.0,management,assessment,1.0,0.93812,,1,english,241,241
1123,2017-02-07,2017-02,1044,java,United States,Hodges University,HIGHER,2410.0,computer_science,assessment,1.0,0.9654,,0,english,242,242
1124,2017-05-18,2017-05,8902,pdf,United States,Clark University,HIGHER,3524.0,chemistry,assessment,1.0,0.9065,,1,english,243,243
1125,2017-09-26,2017-09,330761,docx,United States,Straighterline,HIGHER,70000.0,business,assessment,4.0,0.95673,,1,english,244,244
1126,2016-11-10,2016-11,851556,pdf,United States,Nazareth Schools - The Hall - Th,HIGH,470.0,english,assessment,11.0,0.8644799999999999,,1,english,245,245
1127,2017-02-12,2017-02,140720,docx,Philippines,Polytechnic University of the Philippines,HIGHER,48213.0,industrial_engineering,paper,2.0,0.95532,,0,english,246,246
1128,2017-12-28,2017-12,273408,doc,United States,Harvard University,HIGHER,38934.0,communications,paper,4.0,0.94806,,0,english,247,247
1129,2017-09-28,2017-09,60755,PNG,United States,"University of North Carolina, Charlotte",HIGHER,33351.0,information_systems,notes,1.0,,,0,,248,248
1130,2017-05-04,2017-05,104630,docx,United States,Arizona State University,HIGHER,71946.0,sociology,paper,5.0,0.96558,,0,english,249,249
1131,2016-09-29,2016-09,4006912,ppt,United States,Houston Community College,HIGHER,69293.0,physics,notes,60.0,0.9146,,0,english,250,250
1132,2016-10-14,2016-10,8055,pdf,United States,"University of Texas, Dallas",HIGHER,29645.0,accounting,assessment,1.0,0.84734,,1,english,251,251
1133,2016-06-18,2016-06,14105,docx,United States,Shasta College,HIGHER,13366.0,communications,assessment,1.0,0.7288399999999999,,1,english,252,252
1134,2017-02-23,2017-02,14070,docx,Mexico,Universidad TecMilenio,HIGHER,21000.0,statistics,assessment,1.0,0.91335,,0,spanish,253,253
1135,2016-10-09,2016-10,57477,pdf,United States,New Mexico Institute of Mining and Technology,HIGHER,2471.0,mathematics,assessment,6.0,0.93646,,1,english,254,254
1136,2018-03-04,2018-03,230725,docx,United States,ECPI University,HIGHER,11512.0,computer_science,assessment,3.0,0.88265,,1,en,255,255
1137,2017-02-01,2017-02,29232,docx,Philippines,"Aldersgate College, Nueva Vizcaya",HIGHER,15201.0,communications,notes,4.0,0.95271,1.0,1,english,256,256
1138,2017-03-02,2017-03,23339,docx,United States,Liberty University,HIGHER,79152.0,religion,paper,3.0,0.96996,,1,english,257,257
1139,2017-01-31,2017-01,192192,pdf,United States,West Chester University,HIGHER,19348.0,law,paper,24.0,0.7814,,0,english,258,258
1140,2017-06-18,2017-06,20793,docx,United States,University of Florida,HIGHER,52218.0,religion,paper,5.0,0.95683,,0,english,259,259
1141,2017-10-03,2017-10,33516,xlsx,United States,College of the Mainland,HIGHER,5575.0,accounting,assessment,6.0,0.90342,,1,english,260,260
1142,2016-09-19,2016-09,126515,docx,United States,Florida Virtual High School,HIGH,215505.0,biology,paper,1.0,0.80584,,0,english,261,261
1143,2017-11-07,2017-11,12680,docx,United States,Stephen F. Austin State University,HIGHER,14493.0,law,paper,1.0,0.92432,,1,english,262,262
1144,2017-09-22,2017-09,303152,pdf,United States,Florida International University,HIGHER,68005.0,management,syllabi,9.0,0.8967,,0,english,263,263
1145,2017-06-26,2017-06,14640,docx,United States,Hiram High School,HIGH,1731.0,management,assessment,2.0,0.96532,,1,english,264,264
1146,2016-12-31,2016-12,1579902,pdf,Switzerland,Ecole Polytechnique Fédérale de Lausanne,HIGHER,15256.0,anthropology,paper,209.0,0.78996,,0,unknown,265,265
1147,2017-03-30,2017-03,447742,docx,Pakistan,"Zakaria College of Commerce, Shah Rukn-e-Alam, Multan",HIGHER,15164.0,marketing,assessment,6.0,0.95867,,1,english,266,266
1148,2017-10-25,2017-10,22154,docx,United States,"Pennsylvania State University, Altoona",HIGHER,3607.0,psychology,notes,6.0,0.9657,,0,english,267,267
1149,2018-02-03,2018-02,1066594,pdf,Canada,University of Guelph,HIGHER,27890.0,biology,notes,18.0,0.90307,,0,english,268,268
1150,2017-01-29,2017-01,19928,docx,Kenya,University of Nairobi,HIGHER,98713.0,business,paper,6.0,0.8761,,1,english,269,269
1151,2016-12-01,2016-12,193213,docx,United States,Georgia Military College,HIGHER,14343.0,biology,assessment,6.0,0.96255,1.0,1,english,270,270
1152,2017-10-17,2017-10,5856,docx,United States,Raritan High School,HIGH,1058.0,sociology,assessment,1.0,0.94045,,1,english,271,271
1153,2017-09-17,2017-09,111870,docx,United States,Paradise Valley Community College,HIGHER,12586.0,english,paper,2.0,0.86467,,0,english,272,272
1154,2017-09-08,2017-09,23932,docx,United States,"DeVry University, Chicago",HIGHER,17936.0,mathematics,assessment,4.0,0.95791,,0,english,273,273
1155,2017-03-14,2017-03,77840,docx,Taiwan,Taipei American School,HIGH,2300.0,mechanical_engineering,assessment,2.0,0.95441,,0,english,274,274
1156,2018-01-10,2018-01,15576,xlsx,Mexico,Universidad TecMilenio,HIGHER,21000.0,business,assessment,7.0,0.8809999999999999,,0,spanish,275,275
1157,2017-11-09,2017-11,427520,ppt,Canada,Carleton University,HIGHER,30416.0,mathematics,assessment,5.0,0.8888299999999999,,0,english,276,276
1158,2017-06-04,2017-06,88629,pdf,Singapore,National University of Singapore,HIGHER,35908.0,electrical_engineering,assessment,6.0,0.96503,,0,english,277,277
1159,2017-02-28,2017-02,12633,docx,United States,Capitol College,HIGHER,1028.0,information_systems,assessment,1.0,0.92763,,0,english,278,278
1160,2017-03-20,2017-03,78336,doc,United States,Southern New Hampshire University,HIGHER,104068.0,communications,notes,7.0,0.95347,,1,english,279,279
1161,2017-04-09,2017-04,1697514,docx,United States,University of Maryland,HIGHER,43691.0,computer_science,paper,13.0,0.9595,,0,english,280,280
1162,2017-09-14,2017-09,383825,pdf,United States,"California Polytechnic State University, Pomona",HIGHER,26669.0,mathematics,assessment,8.0,0.98348,,1,english,281,281
1163,2017-12-07,2017-12,348505,pdf,United States,"University of Maryland, University College",HIGHER,84801.0,computer_science,assessment,2.0,0.8440200000000001,,0,english,282,282
1164,2017-06-26,2017-06,227026,pdf,India,Asom Sikshak Prasikshan Mahavidyalaya,HIGHER,15207.0,nursing,paper,41.0,0.84299,,1,english,283,283
1165,2018-03-01,2018-03,456192,doc,Mexico,Universidad TecMilenio,HIGHER,21000.0,sociology,paper,3.0,0.95785,,0,es,284,284
1166,2017-06-30,2017-06,24070,docx,Canada,Seneca College,HIGHER,97500.0,statistics,assessment,3.0,0.95134,,0,english,285,285
1167,2017-10-04,2017-10,26146,docx,United States,Stony Brook University,HIGHER,29798.0,medicine,syllabi,6.0,0.96126,,0,english,286,286
1168,2016-09-20,2016-09,10433,xlsx,United States,"University of Houston, Victoria",HIGHER,5188.0,accounting,assessment,2.0,0.96049,,0,english,287,287
1169,2016-07-23,2016-07,20973,docx,United States,"University of Maryland, University College",HIGHER,84801.0,management,paper,1.0,0.95549,,0,english,288,288
1170,2017-10-12,2017-10,208123,docx,Mexico,TecMilenio University,HIGHER,21000.0,computer_science,paper,3.0,0.97145,,0,spanish,289,289
1171,2016-09-23,2016-09,136661,docx,United States,Kankakee Community College,HIGHER,6820.0,health_science,paper,1.0,0.95425,,1,english,290,290
1172,2016-09-28,2016-09,16327,docx,United States,University of Phoenix,HIGHER,212044.0,economics,paper,4.0,0.95692,,0,english,291,291
1173,2016-07-03,2016-07,480342,pdf,United States,University of Phoenix,HIGHER,212044.0,accounting,assessment,26.0,0.59095,,1,english,292,292
1174,2017-11-01,2017-11,46592,doc,United States,Moorpark College,HIGHER,19661.0,history,notes,7.0,0.96763,,0,english,293,293
1175,2017-03-28,2017-03,6387,docx,United States,Forest Hills High School,HIGH,3860.0,political_science,paper,2.0,0.92062,,0,english,294,294
1176,2017-03-31,2017-03,16381,docx,United States,"Indiana University, Purdue University Indianapolis",HIGHER,34984.0,management,assessment,2.0,0.96682,,0,english,295,295
1177,2016-09-25,2016-09,185212,docx,United States,"Baruch College, CUNY",HIGHER,22601.0,communications,paper,11.0,0.93532,,1,english,296,296
1178,2016-06-07,2016-06,31625,docx,United States,"Prince George's Community College, Largo",HIGHER,10743.0,law,assessment,10.0,0.93846,1.0,1,english,297,297
1179,2018-01-24,2018-01,16164,docx,United States,St. John's University,HIGHER,11756.0,finance,assessment,2.0,0.97033,,0,english,298,298
1180,2016-08-16,2016-08,208118,docx,United States,Columbia Southern University,HIGHER,21442.0,computer_science,paper,4.0,0.95892,,0,english,299,299
1181,2017-10-24,2017-10,921834,pptx,Canada,Western University,HIGHER,30693.0,health_science,paper,51.0,0.93826,,0,english,300,300
1182,2016-09-01,2016-09,14287,xlsx,United States,Kaplan University,HIGHER,45355.0,chemistry,notes,6.0,0.77003,,1,catalan,301,301
1183,2018-02-07,2018-02,17014,docx,United States,University of Phoenix,HIGHER,212044.0,business,paper,4.0,0.96154,,0,english,302,302
1184,2018-02-25,2018-02,167276,pdf,United States,North Carolina State University,HIGHER,38431.0,chemistry,assessment,5.0,0.95627,,1,,303,303
1185,2017-09-06,2017-09,15459,docx,Canada,Seneca College,HIGHER,97500.0,communications,paper,4.0,0.94449,,0,english,304,304
1186,2017-01-04,2017-01,16236,docx,United States,Park University,HIGHER,11457.0,management,paper,2.0,0.96693,,1,english,305,305
1187,2016-11-04,2016-11,22580,docx,Canada,York University,HIGHER,55700.0,finance,paper,3.0,0.93837,,1,english,306,306
1188,2016-11-08,2016-11,117525,docx,United States,"Oklahoma State University, Oklahoma City",HIGHER,8678.0,mechanical_engineering,assessment,2.0,0.48322,,0,english,307,307
1189,2017-06-04,2017-06,17353,docx,Tunisia,National Engineering School of Tunis,HIGHER,30000.0,arts_&_humanities,paper,3.0,0.96651,,0,french,308,308
1190,2018-02-27,2018-02,817692,pdf,United States,Moraine Valley Community College,HIGHER,25027.0,nursing,paper,6.0,0.90654,,0,en,309,309
1191,2017-03-27,2017-03,14525,docx,United States,"University of Maryland, University College",HIGHER,84801.0,marketing,paper,1.0,0.94668,,0,english,310,310
1192,2017-08-23,2017-08,745299,pdf,United States,"University of California, Santa Cruz",HIGHER,19912.0,electrical_engineering,assessment,3.0,,,0,english,311,311
1193,2016-08-22,2016-08,11247,docx,United States,Tennessee State University,HIGHER,9820.0,electrical_engineering,paper,1.0,0.86319,,0,english,312,312
1194,2016-10-29,2016-10,17304,docx,United States,University of Houston,HIGHER,50293.0,mathematics,paper,2.0,0.91297,,0,english,313,313
1195,2018-02-19,2018-02,10091,docx,United States,"University of California, Los Angeles",HIGHER,46298.0,biology,assessment,4.0,0.97066,,1,en,314,314
1196,2017-04-23,2017-04,547777,pdf,United States,University of Michigan,HIGHER,46316.0,computer_science,assessment,26.0,0.91698,,0,english,315,315
1197,2017-09-14,2017-09,18926,docx,United States,Florida State University,HIGHER,46686.0,chemistry,paper,3.0,0.96966,,0,english,316,316
1198,2017-03-20,2017-03,8078,cpp,United States,Irvine Valley College,HIGHER,21294.0,computer_science,assessment,6.0,0.96902,,0,english,317,317
